20180818 blk amd64 20181022 crypto_kem babybear keypair_randombytes - 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
20180818 blk amd64 20181022 crypto_kem babybear keypair_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybear enc_cycles - 57876 67046 57962 57814 58782 57811 57879 57970 57770 58065 57643 57876 57949 57797 57855 57812 57916 57934 57885 57728 57750 57859 57879 57885 57783 57944 57625 58631 57867 57768 57793 57982 
20180818 blk amd64 20181022 crypto_kem babybear enc_randombytes - 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
20180818 blk amd64 20181022 crypto_kem babybear enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybear dec_cycles - 95397 96642 95414 95415 95351 95456 95199 95285 95343 95369 108064 162835 137546 95246 95415 95375 95349 95371 95410 95331 95437 95549 95433 95301 95316 95462 95456 95367 95333 95532 95397 95216 
20180818 blk amd64 20181022 crypto_kem babybear dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybear dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybear keypair_cycles - 39062 39716 38911 39140 39040 39043 39108 39092 38919 39025 38965 39036 39126 38995 40025 39062 39029 39114 38979 39092 38943 39098 39108 39157 39087 39131 38987 39039 39139 39085 39038 39007 
20180818 blk amd64 20181022 crypto_kem babybear keypair_randombytes - 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
20180818 blk amd64 20181022 crypto_kem babybear keypair_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybear enc_cycles - 57840 58774 57908 57847 57915 57774 57700 57891 57986 57777 57809 57853 57840 57910 57812 57769 57798 57801 57974 57635 57736 57833 57855 57718 58490 57835 57845 57675 57900 57893 58200 57722 
20180818 blk amd64 20181022 crypto_kem babybear enc_randombytes - 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
20180818 blk amd64 20181022 crypto_kem babybear enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybear dec_cycles - 95369 95666 95532 95470 95367 95234 95443 95420 95335 95574 95539 95558 95369 95468 95401 95311 95345 95328 95484 95386 95296 95373 95315 95310 95240 95279 95300 95263 95421 95391 95246 95138 
20180818 blk amd64 20181022 crypto_kem babybear dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybear dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem try aae096644dedc2a7b123abd794ee2d4b03e3d99a1e31d760b36d9bbf15493b0f/09c363da972b81630026aabd2772227627216d63dd21fa8529e4eab827118bac ok 118374 20948689 4600000000 crypto_kem/babybearephem/lowmem gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem babybearephem try aae096644dedc2a7b123abd794ee2d4b03e3d99a1e31d760b36d9bbf15493b0f/09c363da972b81630026aabd2772227627216d63dd21fa8529e4eab827118bac ok 95946 18231949 4600000000 crypto_kem/babybearephem/opt gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem babybearephem try aae096644dedc2a7b123abd794ee2d4b03e3d99a1e31d760b36d9bbf15493b0f/09c363da972b81630026aabd2772227627216d63dd21fa8529e4eab827118bac ok 398714 65074699 4600000000 crypto_kem/babybearephem/ref gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem babybearephem try aae096644dedc2a7b123abd794ee2d4b03e3d99a1e31d760b36d9bbf15493b0f/09c363da972b81630026aabd2772227627216d63dd21fa8529e4eab827118bac ok 84346 16792727 4600000000 crypto_kem/babybearephem/vec gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem babybearephem implementation crypto_kem/babybearephem/vec - 
20180818 blk amd64 20181022 crypto_kem babybearephem publickeybytes 804 
20180818 blk amd64 20181022 crypto_kem babybearephem secretkeybytes 40 
20180818 blk amd64 20181022 crypto_kem babybearephem outputbytes 32 
20180818 blk amd64 20181022 crypto_kem babybearephem ciphertextbytes 917 
20180818 blk amd64 20181022 crypto_kem babybearephem cpuid GenuineIntel-000906ea-bfebfbff_ 
20180818 blk amd64 20181022 crypto_kem babybearephem cpucycles_persecond 4600000000 
20180818 blk amd64 20181022 crypto_kem babybearephem cpucycles_implementation amd64cpuinfo 
20180818 blk amd64 20181022 crypto_kem babybearephem compiler gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv 7.3.0 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_cycles - 38141 52741 38942 38188 38203 38157 38060 38147 38058 38018 38175 38088 38141 38157 37999 38226 38082 38024 38304 39046 38106 38113 37999 38115 38141 38131 38150 37994 38167 38173 38107 38253 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randombytes - 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_cycles - 59026 153500 59903 59624 59143 59026 59062 59759 58921 59155 58931 59088 59044 59046 58923 58965 59095 58884 59018 58911 58984 59088 58816 59147 58905 59098 58839 58971 58937 59022 59896 58820 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randombytes - 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_cycles - 25200 27224 25561 25171 25105 25264 25314 25258 25121 25229 25212 25165 25210 25290 25165 25119 25145 25197 25152 25080 25258 25278 25258 25137 25264 25189 25204 25195 25176 25255 25200 25177 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_cycles - 39005 40974 40115 39860 40079 39935 39980 40019 82083 38981 38859 38979 39035 38848 39004 38912 38888 40354 89334 39829 82660 115714 80829 38965 38919 38951 38955 39005 38943 38932 38961 38913 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randombytes - 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_cycles - 59015 59773 59227 58992 59677 59015 58891 59058 58943 58867 58951 58905 58986 58943 74178 118267 103113 59167 58729 58948 58888 59038 59091 58911 59066 58874 58895 59671 59106 58921 59228 59066 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randombytes - 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_cycles - 25153 25526 25205 25254 25280 25272 25139 25131 25187 25145 25081 25113 25234 25219 25143 25216 25203 25093 25121 25199 25210 25151 25020 25153 25101 25151 25014 25260 25153 25198 25114 25152 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_cycles - 38965 39294 39213 38880 38886 38993 38843 38902 39032 38916 39060 38785 38859 39019 39704 38955 39018 38856 39013 38881 38920 38993 38907 38963 39021 38965 39006 38922 39003 38971 38861 39120 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randombytes - 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
20180818 blk amd64 20181022 crypto_kem babybearephem keypair_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_cycles - 58979 59985 59066 58979 58955 58847 59213 58939 58937 58903 59084 59006 58982 58921 58919 58971 58994 58844 58913 58975 59081 58949 59116 58843 59737 59106 58927 59123 59040 58989 58837 59025 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randombytes - 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
20180818 blk amd64 20181022 crypto_kem babybearephem enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_cycles - 25227 25348 25256 25284 25391 25147 25135 25276 25268 25155 25281 25310 25232 25074 25234 25354 25037 25229 25214 25347 25094 25099 25205 25224 25258 25052 25180 25227 25184 25066 25272 25198 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem babybearephem dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 try 3bbb19101f11f5311349b42fedb99845b2cf62fdec739e8a34a15348a4bdbf9a/7c3a5586c90dc25e40a4d81a264414c0e5f653e0a4b7dfc3eee19b6920707961 ok 6738819 43794653269 4600000000 crypto_kem/bigquake1/ref gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem bigquake1 implementation crypto_kem/bigquake1/ref - 
20180818 blk amd64 20181022 crypto_kem bigquake1 publickeybytes 25482 
20180818 blk amd64 20181022 crypto_kem bigquake1 secretkeybytes 14772 
20180818 blk amd64 20181022 crypto_kem bigquake1 outputbytes 32 
20180818 blk amd64 20181022 crypto_kem bigquake1 ciphertextbytes 201 
20180818 blk amd64 20181022 crypto_kem bigquake1 cpuid GenuineIntel-000906ea-bfebfbff_ 
20180818 blk amd64 20181022 crypto_kem bigquake1 cpucycles_persecond 4600000000 
20180818 blk amd64 20181022 crypto_kem bigquake1 cpucycles_implementation amd64cpuinfo 
20180818 blk amd64 20181022 crypto_kem bigquake1 compiler gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv 7.3.0 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_cycles - 666016435 692227788 666081845 646997456 646722844 669418310 675950205 666137577 662772331 664841472 662866889 683096653 682238326 678331081 666016435 656096613 651525587 649223876 661636313 664569137 671554610 663533285 648319305 647304713 651207305 704170928 672560192 673540712 663108280 673880972 674817041 705527512 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randombytes - 7752 7696 7752 7682 7696 7794 7752 7808 7710 7738 7836 7794 7682 8130 7752 7682 7696 7766 7724 7934 8018 7794 7710 7990 7724 7682 7850 7724 7794 7794 7878 7920 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randomcalls - 313 285 313 278 285 334 313 341 292 306 355 334 278 502 313 278 285 320 299 404 446 334 292 432 299 278 362 299 334 334 376 397 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_cycles - 3162016 3164604 3215444 3113476 3157121 3025168 3137285 3066043 3107119 3089232 3026382 3206624 3150180 3142244 3196887 3162016 3155679 3278426 3176697 3252476 3282259 3007299 3034708 3187953 3230659 3169779 3262502 3239944 3134810 3208873 3011636 3201991 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randombytes - 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_cycles - 3582998 3757308 3691405 3597840 3592521 3584669 3680964 3592882 3865446 3581887 3586897 3581848 3580591 3580596 3587236 3577978 3579040 3584608 3582998 3578707 3579919 3585444 3579349 3578488 3583564 3582075 3580845 3578990 3586835 3583791 3580237 3577694 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_cycles - 670237762 683430720 675965848 668142017 668454104 661234523 668533828 649520128 650784466 646634558 661933919 671811385 694799771 658378782 661067252 665083212 670237762 664580165 683791111 686080042 655560958 683375056 674824924 673819349 692271571 684571470 708738590 671581676 678648299 666700588 681981505 668378000 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randombytes - 7738 7878 7682 7696 7864 7766 7752 7808 7738 7766 7682 7738 7780 7780 7794 7780 7738 8060 7724 7850 7710 7682 7738 7808 7710 7682 7738 7696 7696 7850 7738 7738 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randomcalls - 306 376 278 285 369 320 313 341 306 320 278 306 327 327 334 327 306 467 299 362 292 278 306 341 292 278 306 285 285 362 306 306 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_cycles - 3147201 3220242 3146655 3031274 3088532 3161704 3147084 3194066 3147201 3085773 3179361 3126173 3118175 3214322 3039359 3092040 3045662 3226650 3247739 3054918 3183725 3115608 3272602 3116416 3187480 3133524 3226909 3158866 3200915 3240894 3147806 3070095 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randombytes - 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_cycles - 3567622 3713324 3586484 3669184 3579223 3763056 3566776 3570415 3568567 3656755 3567183 3573796 3565632 3564809 3566354 3563742 3565665 3564108 3574865 3568369 3563627 3567485 3568148 3563864 3564444 3568791 3565795 3565601 3571100 3569359 3566617 3567622 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_cycles - 676505159 665569889 665872047 679547915 694471585 680416550 692298665 675483612 665140893 681109732 688867658 679256210 692927495 681858042 659014841 670867073 677903952 670688050 693968724 698447642 688317124 662697990 669267255 685321265 666614322 673789357 675697658 664611529 664274229 665508356 689041715 676505159 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randombytes - 7738 7780 7766 7780 7696 7864 7794 7934 7738 7780 8298 7738 8046 7710 7808 7962 7724 7682 7710 7696 7766 7724 7682 7752 7850 7682 7822 7738 7682 7710 7682 7682 
20180818 blk amd64 20181022 crypto_kem bigquake1 keypair_randomcalls - 306 327 320 327 285 369 334 404 306 327 586 306 460 292 341 418 299 278 292 285 320 299 278 313 362 278 348 306 278 292 278 278 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_cycles - 3216574 3182513 3236563 3151540 3349848 3184363 3285745 3059147 3267427 3349484 3266643 3311446 3215394 3152086 3145887 3167037 3176427 3180330 3748347 4561701 3631450 3216574 3152358 3269374 3137307 3293213 3536754 3253297 3181973 3122003 3158164 3321653 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randombytes - 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
20180818 blk amd64 20181022 crypto_kem bigquake1 enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_cycles - 3570971 3730866 3579743 3583731 3566986 3565129 3571613 3660482 3562810 3655425 3570971 3563038 3759622 3565385 3562677 3560793 3559838 3568839 3561601 3559541 3566490 3665873 3999917 3609841 3664565 3764332 3558165 3658499 3846425 3562514 3560135 3663203 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake1 dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake3 try 6d1e3f905a44fd844cac701640d2d01fb9c0bec17356c1224ebbf4c7f64c1ab6/fc002a3db8ee199d38604a1c87236b686331ded656c97bd217d1d6ee3795ac39 ok 30738988 359199407910 4600000000 crypto_kem/bigquake3/ref gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20180818 blk amd64 20181022 crypto_kem bigquake3 implementation crypto_kem/bigquake3/ref - 
20180818 blk amd64 20181022 crypto_kem bigquake3 publickeybytes 84132 
20180818 blk amd64 20181022 crypto_kem bigquake3 secretkeybytes 30860 
20180818 blk amd64 20181022 crypto_kem bigquake3 outputbytes 32 
20180818 blk amd64 20181022 crypto_kem bigquake3 ciphertextbytes 406 
20180818 blk amd64 20181022 crypto_kem bigquake3 cpuid GenuineIntel-000906ea-bfebfbff_ 
20180818 blk amd64 20181022 crypto_kem bigquake3 cpucycles_persecond 4600000000 
20180818 blk amd64 20181022 crypto_kem bigquake3 cpucycles_implementation amd64cpuinfo 
20180818 blk amd64 20181022 crypto_kem bigquake3 compiler gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv 7.3.0 
20180818 blk amd64 20181022 crypto_kem bigquake3 keypair_cycles - 5635484557 5443663281 5387521148 5376425341 5396167574 5342564593 5399721322 5673494079 5695813811 5635484557 5515699599 5573161440 5614899709 5494380048 5578258548 5752127752 5701615655 5566875223 5713425752 5596061061 5772538536 5869977809 5594918672 5785378454 5862996589 5666744084 6060390325 5614375913 5638627950 5824606460 5651050060 5727121754 
20180818 blk amd64 20181022 crypto_kem bigquake3 keypair_randombytes - 15900 15876 15948 15804 15996 15876 16068 15900 15804 16548 16260 16092 15876 15948 15780 16020 15828 16284 15804 15852 15828 16188 15804 15780 15924 16236 15900 15804 15900 16092 15828 15972 
20180818 blk amd64 20181022 crypto_kem bigquake3 keypair_randomcalls - 439 431 455 407 471 431 495 439 407 655 559 503 431 455 399 479 415 567 407 423 415 535 407 399 447 551 439 407 439 503 415 463 
20180818 blk amd64 20181022 crypto_kem bigquake3 enc_cycles - 7807965 8166793 7591817 7849420 8211853 8659550 7874837 7987883 7789347 7983164 8030721 7720642 7873932 7736659 7651639 7679190 7689562 8049926 7547883 7457469 7704130 7289071 7933251 7903668 7624158 7775622 7644803 7807965 7813623 8038709 7725388 8469970 
20180818 blk amd64 20181022 crypto_kem bigquake3 enc_randombytes - 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 
20180818 blk amd64 20181022 crypto_kem bigquake3 enc_randomcalls - 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20180818 blk amd64 20181022 crypto_kem bigquake3 dec_cycles - 24041721 26625506 24140900 23624778 24292724 23838840 24537377 25466921 28471550 24619795 24277677 23799237 23776592 24517619 24017531 24209865 23672998 23954497 24079199 24033817 24041721 24015917 24030589 24035540 24080692 24031333 24093196 24014149 24036717 24042922 24020379 24065544 
20180818 blk amd64 20181022 crypto_kem bigquake3 dec_randombytes - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20180818 blk amd64 20181022 crypto_kem bigquake3 dec_randomcalls - 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
